ts,symbol,price,qty
1767631369591,BTCUSDT,93749.7,6e-05
1767631369591,BTCUSDT,93749.7,0.00012
1767631369592,BTCUSDT,93749.7,0.00012
1767631369592,BTCUSDT,93749.7,0.00012
1767631369592,BTCUSDT,93749.7,6e-05
1767631369592,BTCUSDT,93749.7,0.00012
1767631369592,BTCUSDT,93749.7,6e-05
1767631369592,BTCUSDT,93749.7,6e-05
1767631369592,BTCUSDT,93749.7,6e-05
1767631369592,BTCUSDT,93749.7,0.00204
1767631369592,BTCUSDT,93749.7,0.00048
1767631369593,BTCUSDT,93749.7,6e-05
1767631369593,BTCUSDT,93749.7,6e-05
1767631369593,BTCUSDT,93749.7,6e-05
1767631369593,BTCUSDT,93749.7,0.00048
1767631369593,BTCUSDT,93749.7,6e-05
1767631369593,BTCUSDT,93749.7,6e-05
1767631369593,BTCUSDT,93749.7,6e-05
1767631369596,BTCUSDT,93749.7,9e-05
1767631369596,BTCUSDT,93749.7,9e-05
1767631369596,BTCUSDT,93749.7,6e-05
1767631369596,BTCUSDT,93749.7,6e-05
1767631369596,BTCUSDT,93749.7,6e-05
1767631369597,BTCUSDT,93749.7,6e-05
1767631369597,BTCUSDT,93749.7,6e-05
1767631369597,BTCUSDT,93749.7,6e-05
1767631369597,BTCUSDT,93749.7,6e-05
1767631369598,BTCUSDT,93749.7,6e-05
1767631369598,BTCUSDT,93749.7,6e-05
1767631369598,BTCUSDT,93749.7,6e-05
1767631369598,BTCUSDT,93749.7,9e-05
1767631369599,BTCUSDT,93749.7,6e-05
1767631369599,BTCUSDT,93749.7,6e-05
1767631369599,BTCUSDT,93749.7,6e-05
1767631369599,BTCUSDT,93749.7,6e-05
1767631369599,BTCUSDT,93749.7,6e-05
1767631369599,BTCUSDT,93749.7,6e-05
1767631369600,BTCUSDT,93749.7,6e-05
1767631369600,BTCUSDT,93749.7,6e-05
1767631369600,BTCUSDT,93749.7,6e-05
1767631369600,BTCUSDT,93749.7,6e-05
1767631369600,BTCUSDT,93749.7,6e-05
1767631369600,BTCUSDT,93749.7,6e-05
1767631369600,BTCUSDT,93749.7,6e-05
1767631369601,BTCUSDT,93749.7,6e-05
1767631369601,BTCUSDT,93749.7,6e-05
1767631369601,BTCUSDT,93749.7,6e-05
1767631369601,BTCUSDT,93749.7,6e-05
1767631369601,BTCUSDT,93749.7,6e-05
1767631369601,BTCUSDT,93749.7,6e-05
1767631369601,BTCUSDT,93749.7,6e-05
1767631369602,BTCUSDT,93749.7,6e-05
1767631369602,BTCUSDT,93749.7,6e-05
1767631369602,BTCUSDT,93749.7,6e-05
1767631369602,BTCUSDT,93749.7,6e-05
1767631369602,BTCUSDT,93749.7,6e-05
1767631369602,BTCUSDT,93749.7,6e-05
1767631369603,BTCUSDT,93749.7,6e-05
1767631369603,BTCUSDT,93749.7,6e-05
1767631369603,BTCUSDT,93749.7,6e-05
1767631369603,BTCUSDT,93749.7,0.00012
1767631369604,BTCUSDT,93749.7,6e-05
1767631369604,BTCUSDT,93749.7,6e-05
1767631369604,BTCUSDT,93749.7,6e-05
1767631369604,BTCUSDT,93749.7,6e-05
1767631369604,BTCUSDT,93749.7,6e-05
1767631369604,BTCUSDT,93749.7,6e-05
1767631369604,BTCUSDT,93749.7,6e-05
1767631369604,BTCUSDT,93749.7,6e-05
1767631369605,BTCUSDT,93749.7,9e-05
1767631369605,BTCUSDT,93749.7,9e-05
1767631369605,BTCUSDT,93749.7,9e-05
1767631369605,BTCUSDT,93749.7,6e-05
1767631369605,BTCUSDT,93749.7,6e-05
1767631369605,BTCUSDT,93749.7,6e-05
1767631369605,BTCUSDT,93749.7,6e-05
1767631369606,BTCUSDT,93749.7,6e-05
1767631369606,BTCUSDT,93749.7,6e-05
1767631369606,BTCUSDT,93749.7,6e-05
1767631369606,BTCUSDT,93749.7,6e-05
1767631369606,BTCUSDT,93749.7,6e-05
1767631369606,BTCUSDT,93749.7,6e-05
1767631369606,BTCUSDT,93749.7,6e-05
1767631369607,BTCUSDT,93749.7,6e-05
1767631369607,BTCUSDT,93749.7,6e-05
1767631369607,BTCUSDT,93749.7,6e-05
1767631369607,BTCUSDT,93749.7,6e-05
1767631369607,BTCUSDT,93749.7,6e-05
1767631369608,BTCUSDT,93749.7,6e-05
1767631369608,BTCUSDT,93749.7,6e-05
1767631369608,BTCUSDT,93749.7,6e-05
1767631369608,BTCUSDT,93749.7,6e-05
1767631369608,BTCUSDT,93749.7,6e-05
1767631369608,BTCUSDT,93750,0.001
1767631369609,BTCUSDT,93750,0.00015
1767631369609,BTCUSDT,93750,6e-05
1767631369609,BTCUSDT,93750,9e-05
1767631369609,BTCUSDT,93750,6e-05
1767631369609,BTCUSDT,93750,6e-05
1767631369609,BTCUSDT,93750,6e-05
1767631369609,BTCUSDT,93750,6e-05
1767631369609,BTCUSDT,93750,6e-05
1767631369609,BTCUSDT,93750.2,0.001
1767631369610,BTCUSDT,93750.2,0.0005
1767631369610,BTCUSDT,93750.2,0.0005
1767631369610,BTCUSDT,93750.2,6e-05
1767631369610,BTCUSDT,93750.2,6e-05
1767631369610,BTCUSDT,93750.2,6e-05
1767631369610,BTCUSDT,93750.2,6e-05
1767631369610,BTCUSDT,93750.2,6e-05
1767631369610,BTCUSDT,93750.2,6e-05
1767631369610,BTCUSDT,93750.3,6e-05
1767631369611,BTCUSDT,93750.3,6e-05
1767631369611,BTCUSDT,93750.3,6e-05
1767631369611,BTCUSDT,93750.3,6e-05
1767631369611,BTCUSDT,93750.3,6e-05
1767631369611,BTCUSDT,93750.3,6e-05
1767631369611,BTCUSDT,93750.3,6e-05
1767631369611,BTCUSDT,93750.3,6e-05
1767631369611,BTCUSDT,93750.3,6e-05
1767631369612,BTCUSDT,93750.3,6e-05
1767631369612,BTCUSDT,93750.6,6e-05
1767631369612,BTCUSDT,93750.6,6e-05
1767631369612,BTCUSDT,93750.6,6e-05
1767631369612,BTCUSDT,93750.6,6e-05
1767631369612,BTCUSDT,93750.6,6e-05
1767631369612,BTCUSDT,93750.6,6e-05
1767631369612,BTCUSDT,93750.6,6e-05
1767631369613,BTCUSDT,93750.6,6e-05
1767631369613,BTCUSDT,93750.6,6e-05
1767631369613,BTCUSDT,93750.6,6e-05
1767631369613,BTCUSDT,93750.6,6e-05
1767631369613,BTCUSDT,93750.6,6e-05
1767631369613,BTCUSDT,93750.6,6e-05
1767631369613,BTCUSDT,93750.6,6e-05
1767631369613,BTCUSDT,93750.6,6e-05
1767631369613,BTCUSDT,93750.9,6e-05
1767631369614,BTCUSDT,93751.3,6e-05
1767631369614,BTCUSDT,93751.3,6e-05
1767631369614,BTCUSDT,93751.3,6e-05
1767631369614,BTCUSDT,93751.5,6e-05
1767631369614,BTCUSDT,93751.5,6e-05
1767631369614,BTCUSDT,93751.5,6e-05
1767631369614,BTCUSDT,93751.5,6e-05
1767631369614,BTCUSDT,93751.5,6e-05
1767631369614,BTCUSDT,93751.8,6e-05
1767631369615,BTCUSDT,93751.8,6e-05
1767631369615,BTCUSDT,93751.8,6e-05
1767631369615,BTCUSDT,93751.8,6e-05
1767631369615,BTCUSDT,93751.8,0.01742
1767631369615,BTCUSDT,93751.8,0.00571
1767631369615,BTCUSDT,93751.8,6e-05
1767631369615,BTCUSDT,93751.8,6e-05
1767631369615,BTCUSDT,93751.8,6e-05
1767631369616,BTCUSDT,93751.8,6e-05
1767631369616,BTCUSDT,93751.8,6e-05
1767631369616,BTCUSDT,93752,0.001
1767631369616,BTCUSDT,93752,0.002
1767631369616,BTCUSDT,93752,6e-05
1767631369616,BTCUSDT,93752,6e-05
1767631369616,BTCUSDT,93752,6e-05
1767631369617,BTCUSDT,93752.7,0.01
1767631369617,BTCUSDT,93752.7,0.02
1767631369617,BTCUSDT,93752.7,0.0264
1767631369618,BTCUSDT,93752.7,6e-05
1767631369618,BTCUSDT,93752.7,6e-05
1767631369618,BTCUSDT,93752.7,6e-05
1767631369618,BTCUSDT,93752.7,6e-05
1767631369618,BTCUSDT,93752.7,6e-05
1767631369619,BTCUSDT,93752.7,6e-05
1767631369619,BTCUSDT,93752.7,6e-05
1767631369619,BTCUSDT,93752.7,6e-05
1767631369619,BTCUSDT,93752.7,6e-05
1767631369619,BTCUSDT,93752.7,6e-05
1767631369619,BTCUSDT,93752.7,6e-05
1767631369619,BTCUSDT,93752.7,6e-05
1767631369619,BTCUSDT,93752.7,6e-05
1767631369619,BTCUSDT,93752.7,6e-05
1767631369620,BTCUSDT,93752.7,6e-05
1767631369620,BTCUSDT,93752.7,6e-05
1767631369620,BTCUSDT,93752.7,6e-05
1767631369620,BTCUSDT,93752.7,6e-05
1767631369620,BTCUSDT,93752.7,6e-05
1767631369620,BTCUSDT,93752.7,6e-05
1767631369620,BTCUSDT,93752.7,6e-05
1767631369620,BTCUSDT,93752.7,6e-05
1767631369620,BTCUSDT,93752.7,6e-05
1767631369621,BTCUSDT,93752.7,6e-05
1767631369621,BTCUSDT,93752.7,6e-05
1767631369621,BTCUSDT,93752.7,6e-05
1767631369621,BTCUSDT,93752.7,6e-05
1767631369621,BTCUSDT,93752.7,6e-05
1767631369621,BTCUSDT,93752.7,6e-05
1767631369621,BTCUSDT,93752.7,6e-05
1767631369621,BTCUSDT,93752.7,6e-05
1767631369621,BTCUSDT,93752.7,6e-05
1767631369622,BTCUSDT,93752.7,6e-05
1767631369622,BTCUSDT,93752.7,6e-05
1767631369622,BTCUSDT,93752.7,6e-05
1767631369622,BTCUSDT,93752.7,6e-05
1767631369622,BTCUSDT,93752.7,6e-05
1767631369622,BTCUSDT,93753.3,6e-05
1767631369622,BTCUSDT,93753.3,6e-05
1767631369622,BTCUSDT,93753.3,6e-05
1767631369622,BTCUSDT,93753.3,6e-05
1767631369623,BTCUSDT,93753.3,6e-05
1767631369623,BTCUSDT,93753.6,6e-05
1767631369623,BTCUSDT,93754,0.001
1767631369623,BTCUSDT,93754,0.0008
1767631369623,BTCUSDT,93754,6e-05
1767631369623,BTCUSDT,93754,6e-05
1767631369623,BTCUSDT,93754,6e-05
1767631369623,BTCUSDT,93754,6e-05
1767631369623,BTCUSDT,93754,6e-05
1767631369624,BTCUSDT,93754,6e-05
1767631369624,BTCUSDT,93754.6,6e-05
1767631369624,BTCUSDT,93754.6,6e-05
1767631369624,BTCUSDT,93754.6,6e-05
1767631369624,BTCUSDT,93754.6,6e-05
1767631369624,BTCUSDT,93754.6,6e-05
1767631369624,BTCUSDT,93755.1,6e-05
1767631369624,BTCUSDT,93755.1,6e-05
1767631369625,BTCUSDT,93755.1,6e-05
1767631369625,BTCUSDT,93755.1,6e-05
1767631369625,BTCUSDT,93755.1,6e-05
1767631369625,BTCUSDT,93755.1,6e-05
1767631369625,BTCUSDT,93755.1,6e-05
1767631369625,BTCUSDT,93755.1,6e-05
1767631369625,BTCUSDT,93755.1,6e-05
1767631369625,BTCUSDT,93755.1,6e-05
1767631369625,BTCUSDT,93755.1,6e-05
1767631369626,BTCUSDT,93755.1,6e-05
1767631369626,BTCUSDT,93755.1,6e-05
1767631369626,BTCUSDT,93755.1,6e-05
1767631369626,BTCUSDT,93755.1,6e-05
1767631369626,BTCUSDT,93755.1,6e-05
1767631369626,BTCUSDT,93755.1,6e-05
1767631369626,BTCUSDT,93755.1,6e-05
1767631369626,BTCUSDT,93755.1,6e-05
1767631369626,BTCUSDT,93755.1,6e-05
1767631369627,BTCUSDT,93755.1,6e-05
1767631369627,BTCUSDT,93755.1,6e-05
1767631369627,BTCUSDT,93755.1,6e-05
1767631369627,BTCUSDT,93755.1,6e-05
1767631369627,BTCUSDT,93755.1,6e-05
1767631369627,BTCUSDT,93755.1,6e-05
1767631369627,BTCUSDT,93755.1,6e-05
1767631369628,BTCUSDT,93755.1,6e-05
1767631369628,BTCUSDT,93755.1,0.01789
1767631369628,BTCUSDT,93755.1,6e-05
1767631369628,BTCUSDT,93755.1,6e-05
1767631369628,BTCUSDT,93755.1,6e-05
1767631369628,BTCUSDT,93755.1,6e-05
1767631369628,BTCUSDT,93755.1,6e-05
1767631369628,BTCUSDT,93755.1,6e-05
1767631369628,BTCUSDT,93755.1,6e-05
1767631369629,BTCUSDT,93755.1,6e-05
1767631369629,BTCUSDT,93755.1,6e-05
1767631369629,BTCUSDT,93755.1,6e-05
1767631369629,BTCUSDT,93755.1,6e-05
1767631369629,BTCUSDT,93755.1,6e-05
1767631369629,BTCUSDT,93755.1,6e-05
1767631369629,BTCUSDT,93755.1,6e-05
1767631369629,BTCUSDT,93755.1,6e-05
1767631369629,BTCUSDT,93755.1,6e-05
1767631369630,BTCUSDT,93755.1,6e-05
1767631369630,BTCUSDT,93755.1,6e-05
1767631369630,BTCUSDT,93755.1,6e-05
1767631369630,BTCUSDT,93755.1,6e-05
1767631369630,BTCUSDT,93755.6,6e-05
1767631369630,BTCUSDT,93755.6,6e-05
1767631369630,BTCUSDT,93755.6,6e-05
1767631369630,BTCUSDT,93755.6,6e-05
1767631369630,BTCUSDT,93755.6,6e-05
1767631369631,BTCUSDT,93755.6,6e-05
1767631369631,BTCUSDT,93755.8,9e-05
1767631369631,BTCUSDT,93756,0.001
1767631369631,BTCUSDT,93756,2e-05
1767631369631,BTCUSDT,93756,0.00185
1767631369631,BTCUSDT,93756,0.00013
1767631369631,BTCUSDT,93756,0.0008
1767631369632,BTCUSDT,93756,6e-05
1767631369632,BTCUSDT,93756,6e-05
1767631369632,BTCUSDT,93756,6e-05
1767631369632,BTCUSDT,93756,6e-05
1767631369632,BTCUSDT,93756,6e-05
1767631369632,BTCUSDT,93756,6e-05
1767631369632,BTCUSDT,93756,6e-05
1767631369632,BTCUSDT,93756,6e-05
1767631369632,BTCUSDT,93756,6e-05
1767631369633,BTCUSDT,93756,6e-05
1767631369633,BTCUSDT,93756,6e-05
1767631369633,BTCUSDT,93756,6e-05
1767631369633,BTCUSDT,93756,6e-05
1767631369633,BTCUSDT,93756,6e-05
1767631369633,BTCUSDT,93756,6e-05
1767631369633,BTCUSDT,93756,6e-05
1767631369633,BTCUSDT,93756,6e-05
1767631369633,BTCUSDT,93756,6e-05
1767631369634,BTCUSDT,93756,6e-05
1767631369634,BTCUSDT,93756,6e-05
1767631369634,BTCUSDT,93756,6e-05
1767631369634,BTCUSDT,93756,6e-05
1767631369634,BTCUSDT,93756,6e-05
1767631369634,BTCUSDT,93756,6e-05
1767631369634,BTCUSDT,93756,6e-05
1767631369634,BTCUSDT,93756,6e-05
1767631369634,BTCUSDT,93756,6e-05
1767631369635,BTCUSDT,93756,6e-05
1767631369635,BTCUSDT,93756,6e-05
1767631369635,BTCUSDT,93756,6e-05
1767631369635,BTCUSDT,93756,6e-05
1767631369635,BTCUSDT,93756,6e-05
1767631369635,BTCUSDT,93756,6e-05
1767631369635,BTCUSDT,93756,6e-05
1767631369635,BTCUSDT,93756,6e-05
1767631369635,BTCUSDT,93756,6e-05
1767631369636,BTCUSDT,93756,6e-05
1767631369636,BTCUSDT,93756,6e-05
1767631369636,BTCUSDT,93756,6e-05
1767631369636,BTCUSDT,93756,6e-05
1767631369636,BTCUSDT,93756,6e-05
1767631369636,BTCUSDT,93756,6e-05
1767631369636,BTCUSDT,93756.2,6e-05
1767631369636,BTCUSDT,93756.2,6e-05
1767631369636,BTCUSDT,93756.2,6e-05
1767631369637,BTCUSDT,93756.2,6e-05
1767631369637,BTCUSDT,93756.2,6e-05
1767631369637,BTCUSDT,93756.2,0.00011
1767631369637,BTCUSDT,93756.6,6e-05
1767631369637,BTCUSDT,93756.6,6e-05
1767631369637,BTCUSDT,93756.6,6e-05
1767631369637,BTCUSDT,93756.6,6e-05
1767631369637,BTCUSDT,93756.6,6e-05
1767631369637,BTCUSDT,93756.7,6e-05
1767631369638,BTCUSDT,93756.8,0.02195
1767631369648,DOGEUSDT,0.14997,7
1767631369648,DOGEUSDT,0.14997,8
1767631369648,DOGEUSDT,0.14997,8
1767631369648,DOGEUSDT,0.14997,7
1767631369648,DOGEUSDT,0.14997,7
1767631369649,DOGEUSDT,0.14997,7
1767631369649,DOGEUSDT,0.14997,7
1767631369649,DOGEUSDT,0.14997,7
1767631369649,DOGEUSDT,0.14997,7
1767631369649,DOGEUSDT,0.14997,7
1767631369649,DOGEUSDT,0.14997,7
1767631369649,DOGEUSDT,0.14997,7
1767631369650,DOGEUSDT,0.14997,8
1767631369650,DOGEUSDT,0.14997,7
1767631369650,DOGEUSDT,0.14997,7
1767631369650,BTCUSDT,93756.8,0.00434
1767631369650,BTCUSDT,93756.8,6e-05
1767631369650,BTCUSDT,93756.8,0.00012
1767631369650,BTCUSDT,93756.8,6e-05
1767631369650,BTCUSDT,93756.8,6e-05
1767631369651,BTCUSDT,93756.8,6e-05
1767631369651,BTCUSDT,93756.8,6e-05
1767631369651,BTCUSDT,93756.8,6e-05
1767631369651,BTCUSDT,93756.8,6e-05
1767631369651,BTCUSDT,93756.8,6e-05
1767631369651,BTCUSDT,93756.8,6e-05
1767631369652,BTCUSDT,93756.9,6e-05
1767631369652,BTCUSDT,93756.9,6e-05
1767631369652,BTCUSDT,93756.9,6e-05
1767631369652,BTCUSDT,93756.9,6e-05
1767631369652,BTCUSDT,93757,6e-05
1767631369652,BTCUSDT,93757,6e-05
1767631369652,BTCUSDT,93757,6e-05
1767631369653,BTCUSDT,93757,6e-05
1767631369653,BTCUSDT,93757,6e-05
1767631369653,BTCUSDT,93757.2,6e-05
1767631369653,BTCUSDT,93757.2,6e-05
1767631369653,BTCUSDT,93757.2,6e-05
1767631369653,BTCUSDT,93757.2,6e-05
1767631369653,BTCUSDT,93757.2,6e-05
1767631369653,BTCUSDT,93757.2,6e-05
1767631369654,BTCUSDT,93757.2,6e-05
1767631369654,BTCUSDT,93757.2,6e-05
1767631369654,BTCUSDT,93757.2,6e-05
1767631369654,BTCUSDT,93757.2,6e-05
1767631369654,BTCUSDT,93757.2,6e-05
1767631369654,BTCUSDT,93757.3,6e-05
1767631369654,BTCUSDT,93757.3,6e-05
1767631369654,BTCUSDT,93757.3,6e-05
1767631369654,BTCUSDT,93757.3,0.02629
1767631369655,BTCUSDT,93757.3,6e-05
1767631369655,BTCUSDT,93757.3,6e-05
1767631369655,BTCUSDT,93757.3,6e-05
1767631369655,BTCUSDT,93757.3,6e-05
1767631369655,BTCUSDT,93757.3,6e-05
1767631369655,BTCUSDT,93757.6,6e-05
1767631369657,ETHUSDT,3179.77,0.0017
1767631369657,ETHUSDT,3179.77,0.0017
1767631369657,ETHUSDT,3179.77,0.0017
1767631369657,ETHUSDT,3179.77,0.0003
1767631369657,XRPUSDT,2.1817,2.5
1767631369657,XRPUSDT,2.1817,2.5
1767631369658,XRPUSDT,2.1817,2.5
1767631369658,XRPUSDT,2.1817,2.5
1767631369658,XRPUSDT,2.1817,2.5
1767631369658,XRPUSDT,2.1817,2.5
1767631369658,XRPUSDT,2.1817,2.5
1767631369658,XRPUSDT,2.1817,2.5
1767631369658,XRPUSDT,2.1817,2.5
1767631369658,XRPUSDT,2.1817,2.5
1767631369658,XRPUSDT,2.1817,2.5
1767631369659,XRPUSDT,2.1818,2.3
1767631369659,XRPUSDT,2.1818,2.5
1767631369659,XRPUSDT,2.1818,2.5
1767631369659,XRPUSDT,2.1818,2.5
1767631369659,XRPUSDT,2.1818,2.5
1767631369659,XRPUSDT,2.1819,1106.1
1767631369659,BTCUSDT,93757.6,6e-05
1767631369659,BTCUSDT,93757.6,6e-05
1767631369660,BTCUSDT,93757.6,6e-05
1767631369660,BTCUSDT,93757.6,6e-05
1767631369660,BTCUSDT,93757.6,6e-05
1767631369660,BTCUSDT,93757.6,6e-05
1767631369660,BTCUSDT,93757.6,6e-05
1767631369660,BTCUSDT,93757.6,6e-05
1767631369660,BTCUSDT,93757.6,6e-05
1767631369660,BTCUSDT,93757.6,6e-05
1767631369660,BTCUSDT,93757.6,6e-05
1767631369660,BTCUSDT,93757.6,0.00012
1767631369660,BTCUSDT,93757.6,6e-05
1767631369660,BTCUSDT,93757.6,6e-05
1767631369660,BTCUSDT,93757.6,6e-05
1767631369660,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369661,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,6e-05
1767631369662,BTCUSDT,93757.6,0.00047
1767631369663,BTCUSDT,93757.6,0.00048
1767631369663,BTCUSDT,93757.6,6e-05
1767631369663,BTCUSDT,93757.6,6e-05
1767631369663,BTCUSDT,93757.6,6e-05
1767631369663,BTCUSDT,93757.6,6e-05
1767631369663,BTCUSDT,93757.6,6e-05
1767631369663,BTCUSDT,93757.6,6e-05
1767631369663,BTCUSDT,93757.6,6e-05
1767631369663,BTCUSDT,93757.6,6e-05
1767631369663,BTCUSDT,93757.6,6e-05
1767631369663,BTCUSDT,93757.6,6e-05
1767631369663,BTCUSDT,93757.6,6e-05
1767631369663,BTCUSDT,93757.6,6e-05
1767631369663,BTCUSDT,93757.6,6e-05
1767631369664,BTCUSDT,93757.6,6e-05
1767631369664,BTCUSDT,93757.6,6e-05
1767631369664,BTCUSDT,93757.6,6e-05
1767631369664,BTCUSDT,93757.6,6e-05
1767631369664,BTCUSDT,93757.6,6e-05
1767631369664,BTCUSDT,93757.9,6e-05
1767631369664,BTCUSDT,93757.9,6e-05
1767631369664,BTCUSDT,93757.9,6e-05
1767631369664,BTCUSDT,93758,0.001
1767631369664,BTCUSDT,93758,0.0008
1767631369664,BTCUSDT,93758,6e-05
1767631369664,BTCUSDT,93758,6e-05
1767631369664,BTCUSDT,93758,6e-05
1767631369664,BTCUSDT,93758,0.003
1767631369665,BTCUSDT,93758.2,6e-05
1767631369665,BTCUSDT,93758.3,6e-05
1767631369665,BTCUSDT,93758.5,6e-05
1767631369665,BTCUSDT,93758.5,6e-05
1767631369665,BTCUSDT,93758.5,6e-05
1767631369665,BTCUSDT,93758.6,6e-05
1767631369665,BTCUSDT,93758.6,6e-05
1767631369665,BTCUSDT,93758.6,6e-05
1767631369665,BTCUSDT,93758.6,0.0085
1767631369665,BTCUSDT,93758.6,6e-05
1767631369665,BTCUSDT,93758.6,6e-05
1767631369665,BTCUSDT,93759,6e-05
1767631369665,BTCUSDT,93759,6e-05
1767631369665,BTCUSDT,93759,6e-05
1767631369666,BTCUSDT,93759,6e-05
1767631369666,BTCUSDT,93759,6e-05
1767631369666,BTCUSDT,93759,6e-05
1767631369666,BTCUSDT,93759,6e-05
1767631369666,BTCUSDT,93759,6e-05
1767631369666,BTCUSDT,93759.1,6e-05
1767631369666,BTCUSDT,93759.1,6e-05
1767631369666,BTCUSDT,93759.1,6e-05
1767631369666,BTCUSDT,93760,0.04
1767631369666,BTCUSDT,93760,0.00132
1767631369666,BTCUSDT,93760,0.00868
1767631369666,BTCUSDT,93760,0.03264
1767631369666,BTCUSDT,93760,0.02671
1767631369667,BTCUSDT,93760,0.02065
1767631369667,BTCUSDT,93760,0.00607
1767631369667,BTCUSDT,93760,6e-05
1767631369667,BTCUSDT,93760,6e-05
1767631369667,BTCUSDT,93760,6e-05
1767631369667,BTCUSDT,93760,6e-05
1767631369667,BTCUSDT,93760,6e-05
1767631369667,BTCUSDT,93760,6e-05
1767631369667,BTCUSDT,93760,6e-05
1767631369667,BTCUSDT,93760,6e-05
1767631369667,BTCUSDT,93760,6e-05
1767631369667,BTCUSDT,93760,6e-05
1767631369668,BTCUSDT,93760,6e-05
1767631369668,BTCUSDT,93760,6e-05
1767631369668,BTCUSDT,93760,6e-05
1767631369668,BTCUSDT,93760,6e-05
1767631369668,BTCUSDT,93760,6e-05
1767631369668,BTCUSDT,93760,6e-05
1767631369668,BTCUSDT,93760,6e-05
1767631369668,BTCUSDT,93760,6e-05
1767631369668,BTCUSDT,93760,6e-05
1767631369668,BTCUSDT,93760,6e-05
1767631369668,BTCUSDT,93760,0.00012
1767631369668,BTCUSDT,93760,0.01
1767631369668,BTCUSDT,93760,6e-05
1767631369668,BTCUSDT,93760,6e-05
1767631369669,BTCUSDT,93760,6e-05
1767631369669,BTCUSDT,93760,6e-05
1767631369669,BTCUSDT,93760,6e-05
1767631369669,BTCUSDT,93760,6e-05
1767631369669,BTCUSDT,93760,6e-05
1767631369669,BTCUSDT,93760,6e-05
1767631369669,BTCUSDT,93760,6e-05
1767631369669,BTCUSDT,93760,6e-05
1767631369669,BTCUSDT,93760,6e-05
1767631369669,BTCUSDT,93760,6e-05
1767631369669,BTCUSDT,93760,6e-05
1767631369669,BTCUSDT,93760,6e-05
1767631369669,BTCUSDT,93760,6e-05
1767631369670,BTCUSDT,93760,6e-05
1767631369670,BTCUSDT,93760,6e-05
1767631369670,BTCUSDT,93760,6e-05
1767631369670,BTCUSDT,93760,6e-05
1767631369670,BTCUSDT,93760,6e-05
1767631369670,BTCUSDT,93760,6e-05
1767631369670,BTCUSDT,93760,6e-05
1767631369670,BTCUSDT,93760,6e-05
1767631369670,BTCUSDT,93760,6e-05
1767631369670,BTCUSDT,93760,6e-05
1767631369670,BTCUSDT,93760,0.001
1767631369670,BTCUSDT,93760,0.0008
1767631369670,BTCUSDT,93760,0.002
1767631369670,BTCUSDT,93760.1,6e-05
1767631369671,BTCUSDT,93760.1,6e-05
1767631369671,BTCUSDT,93760.1,6e-05
1767631369671,BTCUSDT,93760.1,6e-05
1767631369671,BTCUSDT,93760.1,6e-05
1767631369671,BTCUSDT,93760.1,6e-05
1767631369671,BTCUSDT,93760.1,0.01066
1767631369671,BTCUSDT,93760.1,6e-05
1767631369671,BTCUSDT,93760.1,6e-05
1767631369671,BTCUSDT,93760.3,6e-05
1767631369671,BTCUSDT,93760.3,6e-05
1767631369671,BTCUSDT,93760.3,6e-05
1767631369671,BTCUSDT,93760.8,6e-05
1767631369671,BTCUSDT,93760.8,6e-05
1767631369672,BTCUSDT,93760.8,6e-05
1767631369672,BTCUSDT,93760.9,0.02202
1767631369672,BTCUSDT,93760.9,0.00427
1767631369672,BTCUSDT,93760.9,6e-05
1767631369672,BTCUSDT,93760.9,6e-05
1767631369672,BTCUSDT,93760.9,6e-05
1767631369672,BTCUSDT,93760.9,6e-05
1767631369672,BTCUSDT,93760.9,6e-05
1767631369672,BTCUSDT,93760.9,6e-05
1767631369672,BTCUSDT,93761.9,0.00107
1767631369672,BTCUSDT,93761.9,6e-05
1767631369672,BTCUSDT,93761.9,6e-05
1767631369672,BTCUSDT,93761.9,6e-05
1767631369672,BTCUSDT,93762,0.001
1767631369673,BTCUSDT,93762,0.0008
1767631369673,BTCUSDT,93762,6e-05
1767631369673,BTCUSDT,93762,6e-05
1767631369673,BTCUSDT,93762,6e-05
1767631369673,BTCUSDT,93762.6,6e-05
