ts,symbol,side,price,qty
1767631374288,SOLUSDT,A,135.34,340.066
1767631374288,SOLUSDT,A,135.35,501.197
1767631374288,SOLUSDT,A,135.36,1311.59
1767631374288,SOLUSDT,A,135.37,694.518
1767631374288,SOLUSDT,A,135.38,494.932
1767631374288,SOLUSDT,A,135.45,967.492
1767631374288,SOLUSDT,A,135.46,250.975
1767631374288,SOLUSDT,A,135.58,341.104
1767631374288,SOLUSDT,A,135.66,1047.11
1767631374288,SOLUSDT,A,135.68,142.337
1767631374288,SOLUSDT,A,135.69,1043.28
1767631374288,SOLUSDT,A,135.7,435.495
1767631374288,SOLUSDT,A,135.71,130.02
1767631374288,SOLUSDT,A,135.72,1033.63
1767631374288,SOLUSDT,A,135.73,203.402
1767631374288,SOLUSDT,A,135.74,22.209
1767631374288,SOLUSDT,A,135.75,942.135
1767631374288,SOLUSDT,A,135.76,55.953
1767631374288,SOLUSDT,A,135.82,884.09
1767631374288,SOLUSDT,A,135.9,76.416
1767631374288,SOLUSDT,A,135.91,298.085
1767631374288,SOLUSDT,A,135.92,2091.06
1767631374288,SOLUSDT,A,135.97,53.799
1767631374288,SOLUSDT,A,135.98,166.017
1767631374299,BNBUSDT,A,905.17,0.012
1767631374299,BNBUSDT,A,905.28,13.569
1767631374299,BNBUSDT,A,905.71,2.208
1767631374302,ADAUSDT,B,0.4128,8224.5
1767631374302,ADAUSDT,B,0.4127,63317.4
1767631374302,ADAUSDT,A,0.4131,59784.2
1767631374302,ADAUSDT,A,0.4132,49203.2
1767631374315,BTCUSDT,B,93774.4,6.25164
1767631374315,BTCUSDT,B,93774.4,0
1767631374315,BTCUSDT,B,93774.4,0.0025
1767631374315,BTCUSDT,B,93774.4,0
1767631374315,BTCUSDT,B,93774.2,0
1767631374315,BTCUSDT,B,93774,0.00027
1767631374315,BTCUSDT,B,93773.9,6e-05
1767631374315,BTCUSDT,B,93773.9,0
1767631374315,BTCUSDT,B,93772.8,0
1767631374315,BTCUSDT,B,93772.3,0.40957
1767631374315,BTCUSDT,B,93772.3,0.05712
1767631374315,BTCUSDT,B,93772.3,0.36137
1767631374315,BTCUSDT,B,93772.1,0.00265
1767631374315,BTCUSDT,B,93771.7,0.03274
1767631374315,BTCUSDT,B,93771.2,0
1767631374315,BTCUSDT,B,93771.2,0.00033
1767631374315,BTCUSDT,B,93770,0
1767631374315,BTCUSDT,B,93770,0.0347
1767631374315,BTCUSDT,B,93769.7,0.00326
1767631374315,BTCUSDT,B,93769.2,0
1767631374315,BTCUSDT,B,93769.2,0.00123
1767631374315,BTCUSDT,B,93768,0.00012
1767631374315,BTCUSDT,B,93768,0.86818
1767631374315,BTCUSDT,B,93768,0.00075
1767631374315,BTCUSDT,B,93767.6,0.00012
1767631374315,BTCUSDT,B,93767.6,0.15189
1767631374315,BTCUSDT,B,93767.4,0.00262
1767631374315,BTCUSDT,B,93767,0
1767631374315,BTCUSDT,B,93765.9,0.05339
1767631374315,BTCUSDT,B,93765,0.00256
1767631374315,BTCUSDT,B,93764.5,8e-05
1767631374315,BTCUSDT,B,93764,0.00106
1767631374315,BTCUSDT,B,93763.7,0
1767631374315,BTCUSDT,B,93762.7,0.00011
1767631374315,BTCUSDT,B,93762.6,0
1767631374315,BTCUSDT,B,93755.6,0.042
1767631374315,BTCUSDT,B,93754.6,0.042
1767631374315,BTCUSDT,B,93748.7,0.00011
1767631374315,BTCUSDT,B,93742.8,0.00219
1767631374315,BTCUSDT,B,93730,0.03663
1767631374315,BTCUSDT,B,93726.2,7e-05
1767631374315,BTCUSDT,B,93724.6,0.042
1767631374315,BTCUSDT,B,93721.1,0.29772
1767631374315,BTCUSDT,B,93712.1,0.0282
1767631374315,BTCUSDT,B,93711.1,0
1767631374315,BTCUSDT,B,93710.8,0
1767631374315,BTCUSDT,B,93704.3,0
1767631374315,BTCUSDT,B,93702.2,1.06747
1767631374315,BTCUSDT,B,93694.1,0
1767631374315,BTCUSDT,B,93603.9,0
1767631374315,BTCUSDT,B,93552.5,0
1767631374315,BTCUSDT,B,93491.3,0.00011
1767631374315,BTCUSDT,B,93490.3,0
1767631374315,BTCUSDT,B,93486.6,0.00011
1767631374315,BTCUSDT,B,93485.6,0
1767631374315,BTCUSDT,B,93483,0
1767631374315,BTCUSDT,B,93453.4,0.00026
1767631374315,BTCUSDT,B,93303.8,0
1767631374315,BTCUSDT,B,92944.7,0
1767631374315,BTCUSDT,B,92943.2,0
1767631374315,BTCUSDT,B,84397,0.00014
1767631374315,BTCUSDT,B,84395.1,0
1767631374315,BTCUSDT,B,75017.9,0
1767631374315,BTCUSDT,A,93772.3,0
1767631374315,BTCUSDT,A,93772.3,0
1767631374315,BTCUSDT,A,93772.8,0
1767631374315,BTCUSDT,A,93773.9,0
1767631374315,BTCUSDT,A,93774,0
1767631374315,BTCUSDT,A,93774.2,0
1767631374315,BTCUSDT,A,93774.4,0
1767631374315,BTCUSDT,A,93774.4,0
1767631374315,BTCUSDT,A,93774.4,0.67719
1767631374315,BTCUSDT,A,93774.4,0.00108
1767631374315,BTCUSDT,A,93777.7,0.00012
1767631374315,BTCUSDT,A,93777.9,6e-05
1767631374315,BTCUSDT,A,93779.6,0.00012
1767631374315,BTCUSDT,A,93779.6,0.00018
1767631374315,BTCUSDT,A,93780.4,0
1767631374315,BTCUSDT,A,93780.5,0.06074
1767631374315,BTCUSDT,A,93780.6,0.00064
1767631374315,BTCUSDT,A,93781.3,0.01369
1767631374315,BTCUSDT,A,93781.4,0
1767631374315,BTCUSDT,A,93781.6,0.02771
1767631374315,BTCUSDT,A,93782.7,6e-05
1767631374315,BTCUSDT,A,93783.2,0
1767631374315,BTCUSDT,A,93783.7,0
1767631374315,BTCUSDT,A,93783.9,0
1767631374315,BTCUSDT,A,93786.3,0.57044
1767631374315,BTCUSDT,A,93786.4,0
1767631374315,BTCUSDT,A,93786.4,0
1767631374315,BTCUSDT,A,93786.9,0.35194
1767631374315,BTCUSDT,A,93787,0
1767631374315,BTCUSDT,A,93787.6,0
1767631374315,BTCUSDT,A,93787.9,0
1767631374315,BTCUSDT,A,93788.3,0.05344
1767631374315,BTCUSDT,A,93788.5,0.00533
1767631374315,BTCUSDT,A,93788.5,0.00356
1767631374315,BTCUSDT,A,93788.9,0
1767631374315,BTCUSDT,A,93789.1,0
1767631374315,BTCUSDT,A,93789.2,0
1767631374315,BTCUSDT,A,93790.9,1.19024
1767631374315,BTCUSDT,A,93790.9,3.19996
1767631374315,BTCUSDT,A,93790.9,0
1767631374315,BTCUSDT,A,93790.9,0
1767631374315,BTCUSDT,A,93791,0
1767631374315,BTCUSDT,A,93791,0
1767631374315,BTCUSDT,A,93791.9,0
1767631374315,BTCUSDT,A,93792.7,0.02241
1767631374315,BTCUSDT,A,93793.7,0
1767631374315,BTCUSDT,A,93794,0.15189
1767631374315,BTCUSDT,A,93795.6,0.0025
1767631374315,BTCUSDT,A,93796,0.0038
1767631374315,BTCUSDT,A,93796.6,2.55996
1767631374315,BTCUSDT,A,93797.9,0.00106
1767631374315,BTCUSDT,A,93798,0.00533
1767631374315,BTCUSDT,A,93800.4,0
1767631374315,BTCUSDT,A,93803.2,0
1767631374315,BTCUSDT,A,93806.4,0
1767631374315,BTCUSDT,A,93806.6,0.15189
1767631374315,BTCUSDT,A,93807.3,0.00106
1767631374315,BTCUSDT,A,93809.4,6e-05
1767631374315,BTCUSDT,A,93810.9,0
1767631374315,BTCUSDT,A,93814.8,6e-05
1767631374315,BTCUSDT,A,93816.3,0
1767631374315,BTCUSDT,A,93818.9,0.02559
1767631374315,BTCUSDT,A,93819,0
1767631374315,BTCUSDT,A,93819,0
1767631374315,BTCUSDT,A,93824,6e-05
1767631374315,BTCUSDT,A,93827.4,0.38377
1767631374315,BTCUSDT,A,93827.7,0.0332
1767631374315,BTCUSDT,A,93832.4,0
1767631374315,BTCUSDT,A,93838.8,0.03336
1767631374315,BTCUSDT,A,93839.5,0
1767631374315,BTCUSDT,A,93839.5,0
1767631374315,BTCUSDT,A,93839.6,0
1767631374315,BTCUSDT,A,93839.7,0
1767631374315,BTCUSDT,A,93840.3,0.0436
1767631374315,BTCUSDT,A,93840.4,0
1767631374315,BTCUSDT,A,93843,0
1767631374315,BTCUSDT,A,93844,0
1767631374315,BTCUSDT,A,93847.9,0.01669
1767631374315,BTCUSDT,A,93857.1,0
1767631374315,BTCUSDT,A,93861,0.04178
1767631374315,BTCUSDT,A,93861,0.00053
1767631374315,BTCUSDT,A,93861.7,0
1767631374315,BTCUSDT,A,93863.3,0
1767631374315,BTCUSDT,A,93869.5,0
1767631374315,BTCUSDT,A,93874.5,0
1767631374315,BTCUSDT,A,93876.9,0
1767631374315,BTCUSDT,A,93880,0
1767631374315,BTCUSDT,A,93883.2,0.18362
1767631374315,BTCUSDT,A,93884,0.02772
1767631374315,BTCUSDT,A,93891,0.02772
1767631374315,BTCUSDT,A,93893.8,0.06854
1767631374315,BTCUSDT,A,93897.3,0.02772
1767631374315,BTCUSDT,A,93901.9,0.02772
1767631374315,BTCUSDT,A,93905.5,0.02026
1767631374315,BTCUSDT,A,93906.2,0.11513
1767631374315,BTCUSDT,A,93918.2,0.02026
1767631374315,BTCUSDT,A,93938.2,0
1767631374315,BTCUSDT,A,93979.6,0
1767631374315,BTCUSDT,A,93987,0
1767631374315,BTCUSDT,A,93988.4,0.6999
1767631374315,BTCUSDT,A,94043.5,0.00011
1767631374315,BTCUSDT,A,94048.2,0.00011
1767631374315,BTCUSDT,A,94833.6,0.0001
1767631374315,BTCUSDT,A,94834.4,0
1767631374315,BTCUSDT,A,94836.3,0
1767631374315,BTCUSDT,A,96053.3,0.00042
1767631374322,ETHUSDT,B,3180.34,81.1589
1767631374322,ETHUSDT,B,3180.33,0.0141
1767631374322,ETHUSDT,B,3180.32,0.05
1767631374322,ETHUSDT,B,3180.3,0.0033
1767631374322,ETHUSDT,B,3180.19,0.0517
1767631374322,ETHUSDT,B,3180.17,0.0034
1767631374322,ETHUSDT,B,3180.16,0.3592
1767631374322,ETHUSDT,B,3180.15,0.0033
1767631374322,ETHUSDT,B,3180.13,0
1767631374322,ETHUSDT,B,3180.12,0.3203
1767631374322,ETHUSDT,B,3180.09,3.3427
1767631374322,ETHUSDT,B,3180.06,17.6455
1767631374322,ETHUSDT,B,3180.05,14.6007
1767631374322,ETHUSDT,B,3180.04,11.3479
1767631374322,ETHUSDT,B,3180.02,10.46
1767631374322,ETHUSDT,B,3180,1.1339
1767631374322,ETHUSDT,B,3179.94,0.1
1767631374322,ETHUSDT,B,3179.93,7.8648
1767631374322,ETHUSDT,B,3179.92,0
1767631374322,ETHUSDT,B,3179.91,0
1767631374322,ETHUSDT,B,3179.9,0
1767631374322,ETHUSDT,B,3179.89,3.1427
1767631374322,ETHUSDT,B,3179.88,0.0067
1767631374322,ETHUSDT,B,3179.85,0.0016
1767631374322,ETHUSDT,B,3179.81,19.5622
1767631374322,ETHUSDT,B,3179.78,0
1767631374322,ETHUSDT,B,3179.77,2.8688
1767631374322,ETHUSDT,B,3179.58,0
1767631374322,ETHUSDT,B,3179.36,0.0126
1767631374322,ETHUSDT,B,3179.22,11.8172
1767631374322,ETHUSDT,B,3179.09,0.0191
1767631374322,ETHUSDT,B,3179.02,0.0016
1767631374322,ETHUSDT,B,3178.85,0
1767631374322,ETHUSDT,B,3178.81,0
1767631374322,ETHUSDT,B,3178.75,0
1767631374322,ETHUSDT,B,3178.69,1.2922
1767631374322,ETHUSDT,B,3178.41,1.8848
1767631374322,ETHUSDT,B,3178.11,2.7
1767631374322,ETHUSDT,B,3177.95,0
1767631374322,ETHUSDT,B,3177.29,17.826
1767631374322,ETHUSDT,B,3177.25,2.7
1767631374322,ETHUSDT,B,3176.58,0.3148
1767631374322,ETHUSDT,B,3176.21,0
1767631374322,ETHUSDT,B,3176.06,0.6917
1767631374322,ETHUSDT,B,3174.97,0.0048
1767631374322,ETHUSDT,B,3174.87,19.1801
1767631374322,ETHUSDT,B,3174.12,10.1991
1767631374322,ETHUSDT,B,3174.09,0
1767631374322,ETHUSDT,B,3173.62,0
1767631374322,ETHUSDT,B,3173.6,4.9353
1767631374322,ETHUSDT,B,3172.58,15.7491
1767631374322,ETHUSDT,B,3171.28,0.555
1767631374322,ETHUSDT,B,3171.16,0.0089
1767631374322,ETHUSDT,B,3171.08,0.0582
1767631374322,ETHUSDT,B,3170.93,0.7963
1767631374322,ETHUSDT,B,3170.85,0.6265
1767631374322,ETHUSDT,B,3170.79,0.9437
1767631374322,ETHUSDT,B,2862.31,0.0117
1767631374322,ETHUSDT,A,3180.35,3.8545
1767631374322,ETHUSDT,A,3180.36,0.0136
1767631374322,ETHUSDT,A,3180.37,0.0017
1767631374322,ETHUSDT,A,3180.42,0.0037
1767631374322,ETHUSDT,A,3180.44,0.0051
1767631374322,ETHUSDT,A,3180.45,0.226
1767631374322,ETHUSDT,A,3180.48,0.0041
1767631374322,ETHUSDT,A,3180.49,0.0034
1767631374322,ETHUSDT,A,3180.5,0.0182
1767631374322,ETHUSDT,A,3180.51,0.1744
1767631374322,ETHUSDT,A,3180.54,0.0034
1767631374322,ETHUSDT,A,3180.56,0
1767631374322,ETHUSDT,A,3180.58,0
1767631374322,ETHUSDT,A,3180.6,0.0036
1767631374322,ETHUSDT,A,3180.64,0.0019
1767631374322,ETHUSDT,A,3180.65,0.0034
1767631374322,ETHUSDT,A,3180.67,0.0017
1767631374322,ETHUSDT,A,3180.68,0.1572
1767631374322,ETHUSDT,A,3180.71,0.0532
1767631374322,ETHUSDT,A,3180.73,0.437
1767631374322,ETHUSDT,A,3180.75,0.0016
1767631374322,ETHUSDT,A,3180.76,0
1767631374322,ETHUSDT,A,3180.78,2.162
1767631374322,ETHUSDT,A,3180.8,0.0043
1767631374322,ETHUSDT,A,3180.82,4.5215
1767631374322,ETHUSDT,A,3180.86,0.0239
1767631374322,ETHUSDT,A,3180.92,0
1767631374322,ETHUSDT,A,3180.94,0.99
1767631374322,ETHUSDT,A,3180.95,0.0032
1767631374322,ETHUSDT,A,3180.96,0.0055
1767631374322,ETHUSDT,A,3180.97,0.0597
1767631374322,ETHUSDT,A,3180.98,2.1167
1767631374322,ETHUSDT,A,3180.99,0.0018
1767631374322,ETHUSDT,A,3181,12.5768
1767631374322,ETHUSDT,A,3181.03,0
1767631374322,ETHUSDT,A,3181.06,3.675
1767631374322,ETHUSDT,A,3181.09,35.8658
1767631374322,ETHUSDT,A,3181.1,0.15
1767631374322,ETHUSDT,A,3181.11,0
1767631374322,ETHUSDT,A,3181.12,3.7759
1767631374322,ETHUSDT,A,3181.14,1.8328
1767631374322,ETHUSDT,A,3181.17,3.4275
1767631374322,ETHUSDT,A,3181.24,0
1767631374322,ETHUSDT,A,3181.26,35.8658
1767631374322,ETHUSDT,A,3181.27,0
1767631374322,ETHUSDT,A,3181.4,3.6299
1767631374322,ETHUSDT,A,3181.42,0
1767631374322,ETHUSDT,A,3181.44,0.0059
1767631374322,ETHUSDT,A,3181.49,2.2517
1767631374322,ETHUSDT,A,3181.58,0.2032
1767631374322,ETHUSDT,A,3181.63,20.654
1767631374322,ETHUSDT,A,3181.78,0.0314
1767631374322,ETHUSDT,A,3181.89,15.7549
1767631374322,ETHUSDT,A,3181.9,2.5203
1767631374322,ETHUSDT,A,3182,0.0164
1767631374322,ETHUSDT,A,3182.01,5.711
1767631374322,ETHUSDT,A,3182.02,3.1427
1767631374322,ETHUSDT,A,3182.05,33.3455
1767631374322,ETHUSDT,A,3182.12,0.0249
1767631374322,ETHUSDT,A,3182.24,12.9252
1767631374322,ETHUSDT,A,3182.33,0
1767631374322,ETHUSDT,A,3182.38,35.8658
1767631374322,ETHUSDT,A,3182.43,0.518
1767631374322,ETHUSDT,A,3182.7,0
1767631374322,ETHUSDT,A,3182.79,0.5221
1767631374322,ETHUSDT,A,3183.01,0
1767631374322,ETHUSDT,A,3183.29,4.7394
1767631374322,ETHUSDT,A,3183.33,2.6488
1767631374322,ETHUSDT,A,3183.38,3.8376
1767631374322,ETHUSDT,A,3183.42,1.2183
1767631374322,ETHUSDT,A,3183.48,0
1767631374322,ETHUSDT,A,3183.51,0
1767631374322,ETHUSDT,A,3183.53,0.5801
1767631374322,ETHUSDT,A,3183.54,0.227
1767631374322,ETHUSDT,A,3183.55,0.5055
1767631374322,ETHUSDT,A,3183.61,2.5203
1767631374322,ETHUSDT,A,3183.62,0
1767631374322,ETHUSDT,A,3183.64,36.4882
1767631374322,ETHUSDT,A,3183.74,0.0025
1767631374322,ETHUSDT,A,3184.2,0.7023
1767631374322,ETHUSDT,A,3184.28,1.9569
1767631374322,ETHUSDT,A,3184.34,0.9479
1767631374322,ETHUSDT,A,3184.35,2.7
1767631374322,ETHUSDT,A,3184.58,3.575
1767631374322,ETHUSDT,A,3184.59,0
1767631374322,ETHUSDT,A,3184.67,0.8448
1767631374322,ETHUSDT,A,3185.11,0
1767631374322,ETHUSDT,A,3185.28,0.0035
1767631374322,ETHUSDT,A,3185.37,0
1767631374322,ETHUSDT,A,3185.7,0.9134
1767631374322,ETHUSDT,A,3185.77,0.932
1767631374322,ETHUSDT,A,3186.09,1.3058
1767631374322,ETHUSDT,A,3186.63,9.5856
1767631374322,ETHUSDT,A,3186.71,0
1767631374322,ETHUSDT,A,3187.83,0.5578
1767631374322,ETHUSDT,A,3187.84,0
1767631374322,ETHUSDT,A,3187.91,0.7946
1767631374322,ETHUSDT,A,3187.94,0
1767631374322,ETHUSDT,A,3187.95,1.4213
1767631374322,ETHUSDT,A,3187.97,0.6279
1767631374322,ETHUSDT,A,3187.99,0
1767631374322,ETHUSDT,A,3188.13,0.0018
1767631374322,ETHUSDT,A,3188.14,68.4333
1767631374322,ETHUSDT,A,3188.17,4.2461
1767631374322,ETHUSDT,A,3188.29,8.8985
1767631374322,ETHUSDT,A,3188.3,0
1767631374322,ETHUSDT,A,3188.44,1.5643
1767631374322,ETHUSDT,A,3188.45,4.587
1767631374322,ETHUSDT,A,3188.49,5.0778
1767631374322,ETHUSDT,A,3188.57,1.3954
1767631374322,ETHUSDT,A,3188.58,1.3565
1767631374322,ETHUSDT,A,3188.75,1.5449
1767631374322,ETHUSDT,A,3188.83,0.0032
1767631374322,ETHUSDT,A,3188.88,0.7764
1767631374322,ETHUSDT,A,3188.98,0.0032
1767631374322,ETHUSDT,A,3189.13,2.7084
1767631374322,ETHUSDT,A,3189.28,0.024
1767631374322,ETHUSDT,A,3189.78,7.657
1767631374322,ETHUSDT,A,3190,74.705
1767631374322,ETHUSDT,A,3190.1,0.2353
1767631374322,ETHUSDT,A,3190.47,0.6504
1767631374322,ETHUSDT,A,3190.56,0.1881
1767631374322,ETHUSDT,A,3190.61,0
1767631374322,ETHUSDT,A,3190.65,0
1767631374322,ETHUSDT,A,3190.68,0.6457
1767631374322,ETHUSDT,A,3190.7,0.002
1767631374322,ETHUSDT,A,3190.72,0.6437
1767631374322,ETHUSDT,A,3190.73,3.5909
1767631374322,ETHUSDT,A,3190.76,0
1767631374322,ETHUSDT,A,3190.77,0.2596
1767631374322,ETHUSDT,A,3190.81,0
1767631374322,ETHUSDT,A,3191.18,0.7916
1767631374322,ETHUSDT,A,3191.24,0.7916
1767631374322,ETHUSDT,A,3191.25,0.5963
1767631374322,ETHUSDT,A,3191.32,1.4096
1767631374322,ETHUSDT,A,3191.38,2.7461
1767631374322,ETHUSDT,A,3191.4,0.6716
1767631374322,ETHUSDT,A,3191.42,0.8015
1767631374322,ETHUSDT,A,3191.47,0.7917
1767631374322,ETHUSDT,A,3191.48,0.5947
1767631374322,ETHUSDT,A,3308.5,0
1767631374322,ETHUSDT,A,3308.74,0.8937
1767631374326,XRPUSDT,B,2.1817,13578.4
1767631374326,XRPUSDT,B,2.1814,21903.7
1767631374326,XRPUSDT,B,2.1813,10096.5
1767631374326,XRPUSDT,B,2.1811,3775.5
1767631374326,XRPUSDT,B,2.1807,8119
1767631374326,XRPUSDT,B,2.1744,3742.1
1767631374326,XRPUSDT,B,2.1116,140.7
1767631374326,XRPUSDT,A,2.1818,160.5
1767631374326,XRPUSDT,A,2.1819,12.2
1767631374326,XRPUSDT,A,2.182,9617.1
1767631374326,XRPUSDT,A,2.1821,15337.9
1767631374326,XRPUSDT,A,2.1826,10373.5
1767631374326,XRPUSDT,A,2.1827,26298.4
1767631374326,XRPUSDT,A,2.1828,1964.2
1767631374326,XRPUSDT,A,2.1831,41357.2
1767631374366,DOGEUSDT,B,0.14997,164760
1767631374366,DOGEUSDT,B,0.14983,204207
1767631374366,DOGEUSDT,A,0.15016,276930
1767631374388,SOLUSDT,B,135.21,542.265
1767631374388,SOLUSDT,B,135.16,1092.28
1767631374388,SOLUSDT,B,134.98,154.034
1767631374388,SOLUSDT,B,134.96,482.44
1767631374388,SOLUSDT,B,134.85,190.186
1767631374388,SOLUSDT,A,135.3,110.099
1767631374388,SOLUSDT,A,135.34,351.481
1767631374388,SOLUSDT,A,135.47,341.348
1767631374388,SOLUSDT,A,136.52,7.27
1767631374391,LTCUSDT,B,82.49,79.002
1767631374398,BNBUSDT,B,904.86,30.911
1767631374398,BNBUSDT,A,905.03,0
1767631374398,BNBUSDT,A,905.05,2.006
1767631374400,ADAUSDT,B,0.4125,87166.7
1767631374400,ADAUSDT,B,0.4124,124272
1767631374400,ADAUSDT,B,0.4123,76040.7
1767631374400,ADAUSDT,B,0.4115,25319.1
1767631374400,ADAUSDT,B,0.4088,8747.3
1767631374400,ADAUSDT,A,0.415,22374.4
1767631374409,BTCUSDT,B,93774.4,6.32924
1767631374409,BTCUSDT,B,93774.4,0
1767631374409,BTCUSDT,B,93774.4,0.00277
1767631374409,BTCUSDT,B,93774,0.00033
1767631374409,BTCUSDT,B,93772.4,0.05997
1767631374409,BTCUSDT,B,93772.3,0
1767631374409,BTCUSDT,B,93772.3,0.00033
1767631374409,BTCUSDT,B,93772.3,0.05733
1767631374409,BTCUSDT,B,93772.3,0.264
1767631374409,BTCUSDT,B,93772.1,0.00262
1767631374409,BTCUSDT,B,93771.8,0.00012
1767631374409,BTCUSDT,B,93771.7,0.03286
1767631374409,BTCUSDT,B,93771.2,0.00012
1767631374409,BTCUSDT,B,93770,0.0347
1767631374409,BTCUSDT,B,93769.2,0.10664
1767631374409,BTCUSDT,B,93769.2,0.00111
1767631374409,BTCUSDT,B,93768,0
1767631374409,BTCUSDT,B,93768,0.00063
1767631374409,BTCUSDT,B,93767.6,6e-05
1767631374409,BTCUSDT,B,93767.6,0.01056
1767631374409,BTCUSDT,B,93767.5,0.01062
1767631374409,BTCUSDT,B,93764,0.001
1767631374409,BTCUSDT,B,93762.7,0
1767631374409,BTCUSDT,B,93762.4,0.10671
1767631374409,BTCUSDT,B,93758.5,0.042
1767631374409,BTCUSDT,B,93751.6,0
1767631374409,BTCUSDT,B,93750.6,2.74983
1767631374409,BTCUSDT,B,93744,0.0038
1767631374409,BTCUSDT,B,93742,0.0018
1767631374409,BTCUSDT,B,93740,0.0038
1767631374409,BTCUSDT,B,93739.8,0
1767631374409,BTCUSDT,B,93736,0
1767631374409,BTCUSDT,B,93730,0
1767631374409,BTCUSDT,B,93718,0.03663
1767631374409,BTCUSDT,B,93699.8,0.04336
1767631374409,BTCUSDT,B,93683.5,0.035
1767631374409,BTCUSDT,B,93486.6,0
1767631374409,BTCUSDT,B,93305.6,0.01
1767631374409,BTCUSDT,B,92839,0.01
1767631374409,BTCUSDT,B,92374.8,0.01
1767631374409,BTCUSDT,B,92253.1,0
1767631374409,BTCUSDT,B,91913,0.01
1767631374409,BTCUSDT,B,91453.4,0.01
1767631374409,BTCUSDT,B,90996.1,0.01
1767631374409,BTCUSDT,B,90541.1,0.01
1767631374409,BTCUSDT,B,90088.4,0.01
1767631374409,BTCUSDT,B,89638,0.01
1767631374409,BTCUSDT,B,89189.8,0.01
1767631374409,BTCUSDT,B,88743.9,0.01
1767631374409,BTCUSDT,B,88300.1,0.01
1767631374409,BTCUSDT,B,84397,0.00042
1767631374409,BTCUSDT,A,93774.4,0.51723
1767631374409,BTCUSDT,A,93774.4,0.00114
1767631374409,BTCUSDT,A,93775.2,0.08
1767631374409,BTCUSDT,A,93776.1,0.01021
1767631374409,BTCUSDT,A,93777.6,6e-05
1767631374409,BTCUSDT,A,93777.6,0
1767631374409,BTCUSDT,A,93777.7,0
1767631374409,BTCUSDT,A,93778,0.00186
1767631374409,BTCUSDT,A,93779.1,0.1127
1767631374409,BTCUSDT,A,93779.1,0.10894
1767631374409,BTCUSDT,A,93779.6,0
1767631374409,BTCUSDT,A,93779.6,0
1767631374409,BTCUSDT,A,93779.6,6e-05
1767631374409,BTCUSDT,A,93780,0.00392
1767631374409,BTCUSDT,A,93780.5,0.00012
1767631374409,BTCUSDT,A,93780.5,0.00024
1767631374409,BTCUSDT,A,93780.6,0.0007
1767631374409,BTCUSDT,A,93780.6,0.05018
1767631374409,BTCUSDT,A,93781.3,0.01381
1767631374409,BTCUSDT,A,93781.6,0
1767631374409,BTCUSDT,A,93781.6,0.00018
1767631374409,BTCUSDT,A,93782,0.0018
1767631374409,BTCUSDT,A,93782.7,0
1767631374409,BTCUSDT,A,93783.8,0.10894
1767631374409,BTCUSDT,A,93789.6,0.0107
1767631374409,BTCUSDT,A,93796.6,2.19259
1767631374409,BTCUSDT,A,93796.6,0
1767631374409,BTCUSDT,A,93796.8,0.00396
1767631374409,BTCUSDT,A,93819,0
1767631374409,BTCUSDT,A,93819.8,0
1767631374409,BTCUSDT,A,93819.9,0
1767631374409,BTCUSDT,A,93819.9,0.032
1767631374409,BTCUSDT,A,94048.2,0
1767631374409,BTCUSDT,A,94243.3,0.01
1767631374409,BTCUSDT,A,94714.5,0.01
1767631374409,BTCUSDT,A,94833.6,0
1767631374409,BTCUSDT,A,95188.1,0.01
1767631374409,BTCUSDT,A,95664.1,0.01
1767631374409,BTCUSDT,A,96142.4,0.01
1767631374409,BTCUSDT,A,96623.1,0.01
1767631374409,BTCUSDT,A,97106.2,0.01
1767631374409,BTCUSDT,A,97591.7,0.01
1767631374409,BTCUSDT,A,98079.7,0.01
1767631374409,BTCUSDT,A,98570.1,0.01
1767631374409,BTCUSDT,A,99062.9,0.01
1767631374409,BTCUSDT,A,99558.2,0.01
1767631374410,ETHUSDT,B,3180.34,81.2192
1767631374410,ETHUSDT,B,3180.33,0.0141
1767631374410,ETHUSDT,B,3180.32,0.0517
1767631374410,ETHUSDT,B,3180.19,0.0543
1767631374410,ETHUSDT,B,3180.17,0.0017
1767631374410,ETHUSDT,B,3180.12,0.3177
1767631374410,ETHUSDT,B,3180.06,17.6438
1767631374410,ETHUSDT,B,3180.05,14.599
1767631374410,ETHUSDT,B,3179.93,7.81
1767631374410,ETHUSDT,B,3179.7,0.0054
1767631374410,ETHUSDT,B,3178.92,0
1767631374410,ETHUSDT,B,3178.59,3.8985
1767631374410,ETHUSDT,B,3178.44,0.1905
1767631374410,ETHUSDT,B,3178.28,0.096
1767631374410,ETHUSDT,B,3178.02,0
1767631374410,ETHUSDT,B,3176.92,0.403
1767631374410,ETHUSDT,B,2862.31,0.0156
1767631374410,ETHUSDT,A,3180.35,0.8695
1767631374410,ETHUSDT,A,3180.36,0.0119
1767631374410,ETHUSDT,A,3180.77,1.2391
1767631374410,ETHUSDT,A,3180.79,1.0416
1767631374410,ETHUSDT,A,3180.82,3.3182
1767631374410,ETHUSDT,A,3180.91,1.26
1767631374410,ETHUSDT,A,3181.02,0.5449
1767631374410,ETHUSDT,A,3181.08,2.5235
1767631374410,ETHUSDT,A,3181.09,33.3455
1767631374410,ETHUSDT,A,3181.13,0.0114
1767631374410,ETHUSDT,A,3181.17,0.2848
1767631374410,ETHUSDT,A,3181.2,5.0286
1767631374410,ETHUSDT,A,3181.4,3.1427
